CS|215|CS|115
CS|242|CS|115
CS|242|MATH|161
CS|252|CS|210
CS|252|CS|242
CS|315|CS|210
CS|315|CS|215
CS|315|CS|242
CS|340|CS|215
CS|340|CS|252
CS|349|CS|315
CS|351|CS|215
CS|351|CS|252
CS|355|CS|215
CS|370|CS|215
CS|415|CS|315
CS|450|CS|252
CS|450|CS|315
CS|454|CS|315
CS|460|CS|252
CS|460|CS|315
CS|470|CS|315
CS|470|CS|370
